Original,Perturbed,Is_Equivalent
+-+-/81-54/-4010/*0-8892/8570-61,81/-54--40/10+0*-88/92-85/70+-61,True
--++17/-8239*/884025-42*/487738,17+-82/39-88/40*25--42-48/77*38,False
+-+-/*81-2721*-64-6260/-37-56-8057,81*-27/21-64/-62*60+-37/-56--80+57,False
---++++-61/-36-66-343342/6456-312,-61+-36/77+-34+33+42-64/56--3-12,False
-/**/71-799873-98//**-11-5881-2781,71/-79*98*73/-98--11*-12*81/-27/81,False
++-++--89-62124634*3-45//44-277,-89*-62+12+46-34+3*-45+44/-2/77,False
-+-*-8897/////-14-73-66-23-9126-6875,-88*97--14/-73/-66/-23/-81/26+-68-75,False
++++1331//*/84-92964318-29/1135,13+31+84/-92*96/43/18+-29+11/35,True
+-+-+53/*-2885-96-90-26-52//-74748,53+-28*85/-96--90+-26--52+-7/47/48,True
+----26-7778///41986525/*-48-8516,-26--77-78-41/98/65/25+-48*-85/16,True
---+/*/*79-6-17-44-76-9-84*-11-90-98,79*77/-17*-44/-76+-9--84--11*-90--98,False
++-+--83-26/2953**6730-196*-2050,-83--26+29/53-67*30*-19+6+-20*50,True
-++/-3148*-93-61*/*39-3532-27*92-9,-31/48+-93*-61+39*-35/32*-27-92*-9,False
--+-+*859-40*-37-54-91*13-23/-1345,8*59+-40--37*-54+-91-13*-23--13/45,True
++-+98/-53-35*36-78/*2-11-64/-55-9,98+-53/-35-36*-78+2*-11/-64+-55/-9,True
---++---5862-32-51-54/-54-45*9813,-5-8-62+-32+-51--54--54/-45-98*98,False
+++/-8940-79***/1344-867528*3115,-89/40+-79+13/44*-86*75*28+-93*15,False
-+--+-22**/30-39-4184-8-9596*18,-22+30/-39*-41*84--8--95+96-1*8,True
+--59//**/14-956-6726-34*/63-5053,-59-14/-9*56*-67/26/-34+63/-50*53,True
-++/66-2379//**44-816788-56/901,66/-23+79+44*-81*67/88/-56-90/1,True
-++-+6//*-70-6379-70-1665/5512-80,6+-70*-63/79/-70--16+65+55/12--80,True
-+--+/82-8*-831-7*-1627*-10-4128,82/-8+-8*83--7--16*27+-10*-41-28,False
+++-+*-139868/7573*933/-65-14-61,-13*98+68-75/73+93*3+-65/-14+-61,True
-----49-21*/-825214-2/*-21108686,49--21--82/52*14--2--21*10/86-86,True
--++//71-7855-18///638336578-32,28/-78/55+-18+63/83/36/57-8--32,False
---17*88-26*82-9/***62-4830-6244,17-88*-26-82*-9-62*-86*30*-62/44,False
+---+29//66-2-44**-483521-6-16-95,29+66/-2/-44--48*35*21--6--16+-95,True
+++30***/-6844-11-3792**-27-32-2740,30+-68/44*-11*-37*92+-27*-32*-27+40,True
-+---21-52/*5527-98*-7550//-88-66-3,-21--52-55*27/-98+-75*50--88/-66/-3,False
+-+++44*/1923494/-30-97-13*-51-94,44+19/23*49+4+-30/-97--13+-51*-94,True
-+--31*/-11-90-17///-97-70989411-45,31--11/-90*-17--97/-70/98/94+11--45,True
++++*/-48-3971-96-6172**/37-7180-94,-48/-39*71+-96+-61+72+37/-71/80*-94,False
+----+++/12-990-50-954851-826280,12/-99+33+-50+-95-48-51--82-62+80,False
+--81*-/543851-61**/*29-63-74878,-81-54/38/51*-61+29*-63/-7*48*78,False
--++++/*13-5733-6630-9*-15188215,13*-57/33+-66+30+-9+0*18-82-15,False
++**6-1146**71538*/*8434-922,6*-11*46+71*5*38+84*34/-9*22,True
---+++99-3580/*/2781082-1774-5,99+-35+80+2/78*10/82--17-74--5,True
-++-+-+*-4988-16248-75-51*-10-2183,-49*88/-16-24+8--75+-51+-10*-21-83,False
++-+94*//5131-59815**-82-289571,94+51/31/-5*98-15+-82*7*95+71,False
++-/*-47629216-85***/-70-293525-33,-47*62/92-16+-85+-70/-29*35*25*-33,True
++-++//-44-555962-21275**-62-5315,-53/-55/59+62+-2-12+75+-62*-53*15,False
+--+**/*/-6361019-9281-705-7016,-6/36*10/54*-92*81+-70-5--70+16,False
+--77*914-38/*//*-8034-38-5091-48,77-91*4--38+-80*34/-38/-50*91/-48,True
+----+/-8682/73833077/-1968-733,-86/82+73/83-30-77--19/68--7+33,True
--+/1450-300//***-2590196-63-55,14/-29+-30-0--25*90*1*96/-63/-55,False
++-/***2533-11-95-92-30**66-84-80-96,-55*33*-11*-95/-92--30+66*-84*-80+-96,False
-+/-//-2-96709//71-69-45-40/6211,-2/-96/70-9+71/-69/-45+-40-62/11,False
+-++/9886*-248-3095*/*-2290-390,98/86+-2*48+-30-95+-22*90/-39*0,False
--+-62/-5675-4-30//**163119-72-97,62--56/75+-4--30-16*31*19/-72/-97,True
-+-+++--2948-2-75*-5750-29-6243-75,29-48--2+-75+-57*50+-29--62+43--68,False
+--+-12-86/*508019*/-152961*6888,-12+-86-50*80/19--15/29*61+68*88,True
+-+-++63/-64-25-13*/-53-50-41273350,63+-64/-25+-13--53/-50*-41+27-33+50,True
--+77//*39-92-4751*/*-1721-609043,77+39*-92/-47/51--17*21/-60*90-43,True
-+----/-1-31/-752-24-7568/-83-48-37,-1/-31--75/2--24--75-68+-83/-48--37,True
+----81/*-37-56-4933-13///-955172-69,-81--37*-56/-49-33--13+-95/51*72/-69,False
--++94/-46-46*1675*347//2648-12,94+-46/-46+16*75-34*7-26/48/-12,True
--++-+10-79*59-672485-62**-67-24-89,10+-79-59*-67+24+85--62--67*-24*-89,True
---++98-/-8721-98*-86-5-4368*-21-15,98+-87/21*-98+-86*-5--43-68--21*-15,False
----+--58*-85-234-48-15/784*-346,-58--85*-23+4--48--15-78/4--3*46,True
*++-+-++-64*8889-42-87333-92-14-23,-64+88*89+-42--87+3-33+-92+-14+-23,False
++-+--*-26-72-4025+25-59/-8791-6841,-26*-72--40-25+25*-59--87/91+-68+41,False
-++2175/**//-8738-4856-6632*-1529,21+75+-87/38/-48*56*-66/32--15*29,True
-++--82*10-37*+1946-41/8-7/-41-1,-82-10*-37+19*46*-41+8/-7--41/-1,False
-+++-+-9-376*-962+16-8863/-42-16,-9+-37-6+-9*62+16*-88+63--42/-16,False
+-+-/70-66*-82-23*-71-714*/-94-728,70/-66--82*-23+-71*-7-14+-94/-72*8,True
*+//-15159//***35-7236-8552-7926,-15/15/9+35*-72*36*-85/52/-79+26,False
+-++61**62-2030*57-95**-957638-26,61+62*-20*30+57*-31--95*76*38+-26,False
--++33-36-9///*/627-26-4973-74-42,33+-36+-9-62/7*-26/-49/73/-74--42,True
-++-/***-76-1946-61646-42-65*862,-56*-19*46*-61/6-46+-42+-65-8*62,False
-+--+/13-27**-30-20-11-4683-11/40-37,13/-27+-30*-20*-11--46-83+-11-40/-37,True
-+++--9661*/8526-6480*45-9/7916,-96-61+85/26*-64+80+45*-9-79/16,False
--/-3-34/*//*42-21-17-182198*8487,-3/-34-42*-21/-17/-18*21/98-84*87,True
--++---68*-7324//-368430-428-1254,-68--73*24--36/84/30+-42+8--12+54,False
+--+-91//*-93-3095-24-62//-846134-82,-91+-93*-30/95/-24--62--84/61/34+-82,True
+-+--+-78-11-181-89-100/46-63/-5546,78--11+-18-1--89+-100-46/-63+-55/46,True
++-+++-59-903217/4325*/9-75-11,-59+-90+32+17-4/32+5+9/-75*-11,True
+-+-**///-239276-62-3432-468042,-23/92/76/-62*-34*3-2+-46-80+42,True
----+--28-98-212/73-68/607281-25,28--98--2+12-73/-68-60/72-81--25,True
+-++//4026-31-61-57*-5193//-1854-51,40/26/-31+-61+-57--51*-14+-18/54/-51,False
+-----*-14-503330*1380-35*-9366-24,-14*-50-33-30-13*80--35--93*66+-24,False
++---27*-86-36///-95346958129-73,27--86*-36--9/53/46/95-81+29+-73,True
-++-393*-66-40/////-12-229137845,-39+3+-66*-40--18/-22/91/37/84/5,False
++*+-+2724/-412840/429073/7637,27+24--41/28+40-42/90+73+76/37,False
-+-/--+-53-78/49763545*-26229-90,-53+-78-49/76-35+45--26*22+9--90,False
+--*750**/822071-20//4887-8370,75*0-82/20*71*-20-48/87/-83+70,True
+++--*993//86-217445/458479-38,9*93-86/-21/74-45+45/84+79+-38,True
---+-*//42-66-89-11*-2245-91-9-12-44,42/-66/-89*-11--22*45+-91--9--12--44,True
-++-+-/-21-56*-50-90-818093/68-45-42,-21/-56--50*-90+-81-80+93+68/-45--55,False
-+----/-6690-59-59*0-282137/31-38,-66/90--59--59-0*-28-21+37-31/-38,True
+++*2371-8/**9418-7242/*-82-945,23*71+-8+94*18*-72/42+-82*-94/5,True
++-/-28-7463*-37-31///*-96-59-983-72,-28/-74*63+-37*-31+-96*-59/-9/83/-72,False
++-++86-42**-602274//89-913-4853,86+-42+-60*22*74-89/-9/13+-48+53,True
+-+-++-+*-95-92-41-42637905214-64,-95*-92+-41--4+26+37-90+52-14--64,False
++---+-14/62-1365-82*6280-63/-9379,-14+62/54-65--82-62*80+-63+-93/79,False
