Original,Perturbed,Is_Equivalent
+*-93-88/*-6327-86,-93-88*-6340*11*+,False
+-*67682--88-80,653+82--88-80++,False
//**-92-882-86-8,-92-8*-73*-86/-8/,True
-14-60+*384962,-88603864*62+--,True
+--46-13-/-299-38,-46-13-259/-38-+,True
+***0-39369549,09*36*86*39+,True
--*-2360*-96-1562,-2360+-96-15*-62-,True
-++-6393/-99-92-25,-6393+-9920/+-25-,True
+-+--801055-188,-80-97-67+-1-88+,False
-59-*0-13--674,590-13+994---,True
///0-7794/2189,46-77/22/2189/+,False
--*/-16-42-859643,-16-57/-85/96-43-,False
-+-71*44-89*87-97,-71-89-89*+87-97*-,False
-+-62-10**3661-87,-62-10+3643/41*-,False
***/-73-402134-17,70-40/21*34*-17+,False
+33*23**-16-177,-892348-1*77**+,False
**7587-68*-68-20,-2387*68-688*-/,True
/*-57-17+-34/-13-61,-57-17*-34-13-61/*/,True
*/**4090-6855-47,9190*-68*75/-67*,False
*81-5--10-82-40,815-1082-40+--*,False
+-1-77*--1-1613,1-77--1-16*63/+,False
+*/-72438+41-58,-724/38*-64-58-+,True
-+-/-34145-49,-3499/45--4+9-,False
-//22-73-17/2665,22-32/-17/2665/-,False
+---61*34718816,-613471*--60-16+,False
--27/21-81*784,2721-81/-784*-,True
-*57-38/-70/4289,0-38*-704289//*,True
+/*/-57-45-82-366,-57-55/90*-36/6+,True
+*-824*14+-72-75,-82-84*14-72-61**/,True
+-9+*41-45/-9992,-948-94*-9992/++,True
-91/75+-1*2097,91-59-12097++/-,True
+++-47/42479274,474239/+92+-17+,False
+//624721/-7-95,6247/21/-7-95/+,True
+-+-3224-24-3032,-3224+68--9832-+,False
++/1811*-504526,1811/2986*+-44+,False
-60+-93-51*38-71,-3393-51-38-71*--,True
--86-9*55+27-44,66-9-5527-44+*-,False
-//-356575/87-82,-3565--91/87-82/-,True
--*8-4033--6819,-905*33--6819--,True
/*7465/*33-2559,7465*69-25*59//,True
---7269**229923,-6869-22-13*23*-,True
+---6332/8-2-75,-63-44-8-2/--91+,False
++/4774-60*31-16,4774/-60+3155/+,False
-+++-22226573-11,-8822+-33+73+-59-,False
*84--79-65*7686,847977-7686***,True
-/-14-61/36+94-3,-14-61/3694-3+*-,True
--/-12-35-87/-84-37,-12-35/-87-59-37*+,True
+/-30-47*70-83-3,-17-47/7083-3-*+,True
-+-58/6164+-35-85,-1006164/+81-85+-,False
---*329310-5139,3293*37--78-39+,False
-*/71/168391-59,-561625/-91*-11-,False
----722045-613,7220-45--6+13-,True
*//-59-34-93-6726,-65-34/-93/6726-*,False
++1256//60-7-56,-1856+60-7/94/+,False
+/-1968/70--36-13,-1968/67-36-32-/+,False
-*/*3162-4526-10,-1562*86/26*-10-,False
+-12/*/20274569,-122052/45*93+-,False
/-58++67-64*72-5,-5867-64+72-5*+/,True
+-99+76+58*-2760,-99765-27-62*+++,True
+//*-46-75834-69,-46-7*58/34/-69-,False
+--35//39376-75,-352937/6/--98+,False
/+/-36-67-30+-27-31,-36-67/-30*9938+/,False
++**-6324246799,-6324/-60*84+80+,False
/-10-+/-37-401135,-10-37-40+11+35-/,True
-+*/1853-994648,1853/-99*-99*-83-,True
--//-793594-3-41,-79-49/-27/-3--41-,False
-+3060+-1--19-69,3081+-1-19-69--*,True
/88++*-17-76-9167,88-17-76/35+67+/,True
--65//-64-100-691,65-64-100/-69/-1-,False
-56/+-6725*-2621,56-6725+-6135*/-,True
--99-+-7-32*25-73,-99-7-32+25-73**-,True
+-18+-89-*-21-41-12,-18-87-2151*-23/+/,False
/+/-57/5865-33-6,-575865*/-33/-6/,False
/+*-99-21-92-88-81,-99-21*68-88-*-81*,False
-30-*552+75-78,30852*75-31+--,False
////-18-1196-9041,-18-11/96/-90*-92/,True
-61-36/*39-9345,6136-4-50*-7/-/,True
--63///-983921-29,-89-98-42/21/-29/-,True
+--53/3739*-30-70,-533752/--81-70*+,True
+--67-70/*-9315-33,-67-70--9315*-33/+,True
-++7090-66-70-43,7090+-66+70-43/+,False
-/765+--76-4910,605/-25-90/10/-,False
/*-/799184715,7956/-22*47*15/,False
-+44/-7873+-89-57,441073/+-89-57+-,False
*--73/*413773-47,-734112*73/--47-,False
-+//18-84-5498-89,18-84/-54/98+17-,True
+++--99-56-58-615,-99-56--58+84+15+,True
-*/*22258844-22,2225*88/44/-42-,False
-99**/-91954659,99-9195/46*59*-,True
/-//-6769-423543,-2958/-95/35/43/,False
+-4**-3935--56-7,-4-39-81*-56-68-*+,False
/28-24/24*-390,282424-39-94*-//,False
-*//-25-6644-2458,-25-66/44/-24*58-,True
--//1184-69-1879,1184/-69--18-96+,True
--/+52-65-5383-91,52-65*51/83--91-,False
*+*-59-67-69/17-33,-5998--69+34-33/-,False
-+-83*88-87*754,-9188-87*+754/-,False
--/-55-97/625131,-55-97/-9651/-31-,False
/-39**/50462563,795046/25*63*+,False
++-91/25*-971156,-91256011*-+56+,False
